sample	variable	value	purity	thresh	call	chrarm	CI95	HD_chr
SCI061	del_chr_18q	0	0.46	0.10869565217391304	0	chr_18q	7e-4	no
SCI061	del_chr_19p	0.022	0.46	0.10869565217391304	0	chr_19p	0.0012	no
SCI061	del_chr_19q	0.012	0.46	0.10869565217391304	0	chr_19q	0.0013	no
SCI061	del_chr_20p	0.007	0.46	0.10869565217391304	0	chr_20p	7e-4	no
SCI061	del_chr_20q	0.007	0.46	0.10869565217391304	0	chr_20q	7e-4	no
SCI061	del_chr_21q	0	0.46	0.10869565217391304	0	chr_21q	0.001	no
SCI061	del_chr_22q	0	0.46	0.10869565217391304	0	chr_22q	0.0018	no
SCI061	HyperDiploidy	0	0.46	0.10869565217391304	0	NA	0.00145	NA
SCI062	amp_chr_1p_NOTCH2	0.01	0.67	0.07462686567164178	0	chr_1p_NOTCH2	4e-4	no
SCI062	amp_chr_1q_CKS1B	0.01	0.67	0.07462686567164178	0	chr_1q_CKS1B	4e-4	no
SCI062	amp_chr_2p	0.01	0.67	0.07462686567164178	0	chr_2p	6e-4	no
SCI062	amp_chr_2q	0.006	0.67	0.07462686567164178	0	chr_2q	4e-4	no
SCI062	amp_chr_3p	0.006	0.67	0.07462686567164178	0	chr_3p	8e-4	yes
SCI062	amp_chr_3q	0.01	0.67	0.07462686567164178	0	chr_3q	6e-4	yes
SCI062	amp_chr_4p	0	0.67	0.07462686567164178	0	chr_4p	6e-4	no
SCI062	amp_chr_4q	0	0.67	0.07462686567164178	0	chr_4q	4e-4	no
SCI062	amp_chr_5p	0	0.67	0.07462686567164178	0	chr_5p	9e-4	yes
SCI062	amp_chr_5q	0	0.67	0.07462686567164178	0	chr_5q	7e-4	yes
SCI062	amp_chr_6p	0.002	0.67	0.07462686567164178	0	chr_6p	4e-4	no
SCI062	amp_chr_6q	0.002	0.67	0.07462686567164178	0	chr_6q	4e-4	no
SCI062	amp_chr_7p	0	0.67	0.07462686567164178	0	chr_7p	7e-4	yes
SCI062	amp_chr_7q	0.001	0.67	0.07462686567164178	0	chr_7q	6e-4	yes
SCI062	amp_chr_8p	0	0.67	0.07462686567164178	0	chr_8p	4e-4	no
SCI062	amp_chr_8q_MYC	0	0.67	0.07462686567164178	0	chr_8q_MYC	4e-4	no
SCI062	amp_chr_8q_MYC_enhancer	0	0.67	0.07462686567164178	0	chr_8q_MYC_enhancer	4e-4	no
SCI062	amp_chr_9p	0	0.67	0.07462686567164178	0	chr_9p	0.001	yes
SCI062	amp_chr_9q	0	0.67	0.07462686567164178	0	chr_9q	6e-4	yes
SCI062	amp_chr_10p	0.021	0.67	0.07462686567164178	0	chr_10p	5e-4	no
SCI062	amp_chr_10q	0.021	0.67	0.07462686567164178	0	chr_10q	5e-4	no
SCI062	amp_chr_11p	0.121	0.67	0.07462686567164178	1	chr_11p	8e-4	yes
SCI062	amp_chr_11q_CCND1	0.119	0.67	0.07462686567164178	1	chr_11q_CCND1	6e-4	yes
SCI062	amp_chr_12p	0	0.67	0.07462686567164178	0	chr_12p	5e-4	no
SCI062	amp_chr_12q	0	0.67	0.07462686567164178	0	chr_12q	5e-4	no
SCI062	amp_chr_13q	0	0.67	0.07462686567164178	0	chr_13q	6e-4	no
SCI062	amp_chr_14q	0.111	0.67	0.07462686567164178	1	chr_14q	6e-4	no
SCI062	amp_chr_15q	0.115	0.67	0.07462686567164178	1	chr_15q	6e-4	yes
SCI062	amp_chr_16p	0.017	0.67	0.07462686567164178	0	chr_16p	0.0015	no
SCI062	amp_chr_16q	0	0.67	0.07462686567164178	0	chr_16q	9e-4	no
SCI062	amp_chr_17p	0.019	0.67	0.07462686567164178	0	chr_17p	6e-4	no
SCI062	amp_chr_17q	0.019	0.67	0.07462686567164178	0	chr_17q	6e-4	no
SCI062	amp_chr_18p	0.004	0.67	0.07462686567164178	0	chr_18p	6e-4	no
SCI062	amp_chr_18q	0.004	0.67	0.07462686567164178	0	chr_18q	6e-4	no
SCI062	amp_chr_19p	0.005	0.67	0.07462686567164178	0	chr_19p	0.0013	yes
SCI062	amp_chr_19q	0.003	0.67	0.07462686567164178	0	chr_19q	0.0015	yes
SCI062	amp_chr_20p	0.014	0.67	0.07462686567164178	0	chr_20p	6e-4	no
SCI062	amp_chr_20q	0.014	0.67	0.07462686567164178	0	chr_20q	6e-4	no
SCI062	amp_chr_21q	0.02	0.67	0.07462686567164178	0	chr_21q	9e-4	yes
SCI062	amp_chr_22q	0.035	0.67	0.07462686567164178	0	chr_22q	9e-4	no
SCI062	del_chr_1p_CDKN2C	0	0.67	0.07462686567164178	0	chr_1p_CDKN2C	4e-4	no
SCI062	del_chr_1p_EVI5	0	0.67	0.07462686567164178	0	chr_1p_EVI5	4e-4	no
SCI062	del_chr_1p_TENT5C	0	0.67	0.07462686567164178	0	chr_1p_TENT5C	4e-4	no
SCI062	del_chr_1q	0	0.67	0.07462686567164178	0	chr_1q	4e-4	no
SCI062	del_chr_2p	0	0.67	0.07462686567164178	0	chr_2p	6e-4	no
SCI062	del_chr_2q	0	0.67	0.07462686567164178	0	chr_2q	4e-4	no
SCI062	del_chr_3p	0	0.67	0.07462686567164178	0	chr_3p	8e-4	no
SCI062	del_chr_3q	0	0.67	0.07462686567164178	0	chr_3q	6e-4	no
SCI062	del_chr_4p	0.001	0.67	0.07462686567164178	0	chr_4p	6e-4	no
SCI062	del_chr_4q	0.003	0.67	0.07462686567164178	0	chr_4q	4e-4	no
SCI062	del_chr_5p	0.007	0.67	0.07462686567164178	0	chr_5p	9e-4	no
SCI062	del_chr_5q	0.01	0.67	0.07462686567164178	0	chr_5q	7e-4	no
SCI062	del_chr_6p	0	0.67	0.07462686567164178	0	chr_6p	4e-4	no
SCI062	del_chr_6q	0	0.67	0.07462686567164178	0	chr_6q	4e-4	no
SCI062	del_chr_7p	0	0.67	0.07462686567164178	0	chr_7p	7e-4	no
SCI062	del_chr_7q	0	0.67	0.07462686567164178	0	chr_7q	6e-4	no
SCI062	del_chr_8p	0	0.67	0.07462686567164178	0	chr_8p	4e-4	no
SCI062	del_chr_8q	0	0.67	0.07462686567164178	0	chr_8q	4e-4	no
SCI062	del_chr_9p	0.003	0.67	0.07462686567164178	0	chr_9p	0.001	no
SCI062	del_chr_9q	0.008	0.67	0.07462686567164178	0	chr_9q	6e-4	no
SCI062	del_chr_10p	0	0.67	0.07462686567164178	0	chr_10p	5e-4	no
SCI062	del_chr_10q_NFKB2	0	0.67	0.07462686567164178	0	chr_10q_NFKB2	5e-4	no
SCI062	del_chr_11p	0	0.67	0.07462686567164178	0	chr_11p	8e-4	no
SCI062	del_chr_11q_BIRC2	0	0.67	0.07462686567164178	0	chr_11q_BIRC2	6e-4	no
SCI062	del_chr_12p	0.01	0.67	0.07462686567164178	0	chr_12p	5e-4	no
SCI062	del_chr_12q	0.01	0.67	0.07462686567164178	0	chr_12q	5e-4	no
SCI062	del_chr_13q_RB1	0.008	0.67	0.07462686567164178	0	chr_13q_RB1	6e-4	no
SCI062	del_chr_14q_MAX	0	0.67	0.07462686567164178	0	chr_14q_MAX	6e-4	no
SCI062	del_chr_14q_TRAF3	0	0.67	0.07462686567164178	0	chr_14q_TRAF3	6e-4	no
SCI062	del_chr_15q	0	0.67	0.07462686567164178	0	chr_15q	6e-4	no
SCI062	del_chr_16p	0	0.67	0.07462686567164178	0	chr_16p	0.0015	no
SCI062	del_chr_16q_CYLD	0.005	0.67	0.07462686567164178	0	chr_16q_CYLD	8e-4	no
SCI062	del_chr_17p_TP53	0	0.67	0.07462686567164178	0	chr_17p_TP53	6e-4	no
SCI062	del_chr_17q	0	0.67	0.07462686567164178	0	chr_17q	6e-4	no
SCI062	del_chr_18p	0	0.67	0.07462686567164178	0	chr_18p	6e-4	no
SCI062	del_chr_18q	0	0.67	0.07462686567164178	0	chr_18q	6e-4	no
SCI062	del_chr_19p	0	0.67	0.07462686567164178	0	chr_19p	0.0013	no
SCI062	del_chr_19q	0	0.67	0.07462686567164178	0	chr_19q	0.0015	no
SCI062	del_chr_20p	0	0.67	0.07462686567164178	0	chr_20p	6e-4	no
SCI062	del_chr_20q	0	0.67	0.07462686567164178	0	chr_20q	6e-4	no
SCI062	del_chr_21q	0	0.67	0.07462686567164178	0	chr_21q	9e-4	no
SCI062	del_chr_22q	0	0.67	0.07462686567164178	0	chr_22q	9e-4	no
SCI062	HyperDiploidy	0	0.67	0.07462686567164178	0	NA	0.00145	NA
SCI063	amp_chr_1p_NOTCH2	0.036	0.19	0.2631578947368421	0	chr_1p_NOTCH2	4e-4	no
SCI063	amp_chr_1q_CKS1B	0.036	0.19	0.2631578947368421	0	chr_1q_CKS1B	4e-4	no
SCI063	amp_chr_2p	0	0.19	0.2631578947368421	0	chr_2p	7e-4	no
SCI063	amp_chr_2q	0	0.19	0.2631578947368421	0	chr_2q	7e-4	no
SCI063	amp_chr_3p	-999	0.19	0.2631578947368421	-999	chr_3p	0.0012	yes
SCI063	amp_chr_3q	-999	0.19	0.2631578947368421	-999	chr_3q	0.0013	yes
SCI063	amp_chr_4p	0.927	0.19	0.2631578947368421	1	chr_4p	5e-4	no
SCI063	amp_chr_4q	0.927	0.19	0.2631578947368421	1	chr_4q	5e-4	no
SCI063	amp_chr_5p	0	0.19	0.2631578947368421	0	chr_5p	0.0012	yes
SCI063	amp_chr_5q	0	0.19	0.2631578947368421	0	chr_5q	5e-4	yes
SCI063	amp_chr_6p	1	0.19	0.2631578947368421	1	chr_6p	5e-4	no
SCI063	amp_chr_6q	1	0.19	0.2631578947368421	1	chr_6q	5e-4	no
SCI063	amp_chr_7p	0.041	0.19	0.2631578947368421	0	chr_7p	8e-4	yes
SCI063	amp_chr_7q	-999	0.19	0.2631578947368421	-999	chr_7q	9e-4	yes
SCI063	amp_chr_8p	0	0.19	0.2631578947368421	0	chr_8p	6e-4	no
SCI063	amp_chr_8q_MYC	0	0.19	0.2631578947368421	0	chr_8q_MYC	5e-4	no
SCI063	amp_chr_8q_MYC_enhancer	0	0.19	0.2631578947368421	0	chr_8q_MYC_enhancer	5e-4	no
SCI063	amp_chr_9p	-999	0.19	0.2631578947368421	-999	chr_9p	0.0011	yes
SCI063	amp_chr_9q	-999	0.19	0.2631578947368421	-999	chr_9q	0.0023	yes
SCI063	amp_chr_10p	0	0.19	0.2631578947368421	0	chr_10p	9e-4	no
SCI063	amp_chr_10q	0	0.19	0.2631578947368421	0	chr_10q	9e-4	no
SCI063	amp_chr_11p	0	0.19	0.2631578947368421	0	chr_11p	0.0012	yes
SCI063	amp_chr_11q_CCND1	0	0.19	0.2631578947368421	0	chr_11q_CCND1	9e-4	yes
SCI063	amp_chr_12p	0	0.19	0.2631578947368421	0	chr_12p	5e-4	no
SCI063	amp_chr_12q	0	0.19	0.2631578947368421	0	chr_12q	5e-4	no
SCI063	amp_chr_13q	0	0.19	0.2631578947368421	0	chr_13q	6e-4	no
SCI063	amp_chr_14q	0	0.19	0.2631578947368421	0	chr_14q	0.0011	no
SCI063	amp_chr_15q	0	0.19	0.2631578947368421	0	chr_15q	6e-4	yes
SCI063	amp_chr_16p	0.011	0.19	0.2631578947368421	0	chr_16p	0.0017	no
SCI063	amp_chr_16q	0.312	0.19	0.2631578947368421	1	chr_16q	9e-4	no
SCI063	amp_chr_17p	0	0.19	0.2631578947368421	0	chr_17p	0.0012	no
SCI063	amp_chr_17q	0	0.19	0.2631578947368421	0	chr_17q	7e-4	no
SCI063	amp_chr_18p	0.943	0.19	0.2631578947368421	1	chr_18p	8e-4	no
SCI063	amp_chr_18q	0.953	0.19	0.2631578947368421	1	chr_18q	9e-4	no
SCI063	amp_chr_19p	-999	0.19	0.2631578947368421	-999	chr_19p	8e-4	yes
SCI063	amp_chr_19q	-999	0.19	0.2631578947368421	-999	chr_19q	8e-4	yes
SCI063	amp_chr_20p	0	0.19	0.2631578947368421	0	chr_20p	0.0011	no
SCI063	amp_chr_20q	0.004	0.19	0.2631578947368421	0	chr_20q	0.0011	no
SCI063	amp_chr_21q	0	0.19	0.2631578947368421	0	chr_21q	0.001	yes
SCI063	amp_chr_22q	0.007	0.19	0.2631578947368421	0	chr_22q	0.0016	no
SCI063	del_chr_1p_CDKN2C	0	0.19	0.2631578947368421	0	chr_1p_CDKN2C	4e-4	no
SCI063	del_chr_1p_EVI5	0	0.19	0.2631578947368421	0	chr_1p_EVI5	4e-4	no
SCI063	del_chr_1p_TENT5C	0	0.19	0.2631578947368421	0	chr_1p_TENT5C	4e-4	no
SCI063	del_chr_1q	0.021	0.19	0.2631578947368421	0	chr_1q	4e-4	no
SCI063	del_chr_2p	0.082	0.19	0.2631578947368421	0	chr_2p	7e-4	no
SCI063	del_chr_2q	0.085	0.19	0.2631578947368421	0	chr_2q	7e-4	no
SCI063	del_chr_3p	0	0.19	0.2631578947368421	0	chr_3p	0.0012	no
SCI063	del_chr_3q	0	0.19	0.2631578947368421	0	chr_3q	0.0013	no
SCI063	del_chr_4p	0	0.19	0.2631578947368421	0	chr_4p	5e-4	no
SCI063	del_chr_4q	0	0.19	0.2631578947368421	0	chr_4q	5e-4	no
SCI063	del_chr_5p	0.165	0.19	0.2631578947368421	0	chr_5p	0.0012	no
SCI063	del_chr_5q	0.071	0.19	0.2631578947368421	0	chr_5q	5e-4	no
SCI063	del_chr_6p	0	0.19	0.2631578947368421	0	chr_6p	5e-4	no
SCI063	del_chr_6q	0	0.19	0.2631578947368421	0	chr_6q	5e-4	no
SCI063	del_chr_7p	0	0.19	0.2631578947368421	0	chr_7p	8e-4	no
SCI063	del_chr_7q	0	0.19	0.2631578947368421	0	chr_7q	9e-4	no
SCI063	del_chr_8p	0.091	0.19	0.2631578947368421	0	chr_8p	6e-4	no
SCI063	del_chr_8q	0.092	0.19	0.2631578947368421	0	chr_8q	5e-4	no
SCI063	del_chr_9p	0	0.19	0.2631578947368421	0	chr_9p	0.0011	no
SCI063	del_chr_9q	0	0.19	0.2631578947368421	0	chr_9q	0.0023	no
SCI063	del_chr_10p	0.062	0.19	0.2631578947368421	0	chr_10p	9e-4	no
SCI063	del_chr_10q_NFKB2	0.011	0.19	0.2631578947368421	0	chr_10q_NFKB2	6e-4	no
SCI063	del_chr_11p	0.081	0.19	0.2631578947368421	0	chr_11p	0.0012	no
SCI063	del_chr_11q_BIRC2	0.065	0.19	0.2631578947368421	0	chr_11q_BIRC2	9e-4	no
SCI063	del_chr_12p	0.141	0.19	0.2631578947368421	0	chr_12p	5e-4	no
SCI063	del_chr_12q	0.141	0.19	0.2631578947368421	0	chr_12q	5e-4	no
SCI063	del_chr_13q_RB1	0.098	0.19	0.2631578947368421	0	chr_13q_RB1	6e-4	no
SCI063	del_chr_14q_MAX	0.016	0.19	0.2631578947368421	0	chr_14q_MAX	8e-4	no
SCI063	del_chr_14q_TRAF3	0	0.19	0.2631578947368421	0	chr_14q_TRAF3	0.0011	no
SCI063	del_chr_15q	0.037	0.19	0.2631578947368421	0	chr_15q	6e-4	no
SCI063	del_chr_16p	0	0.19	0.2631578947368421	0	chr_16p	0.0017	no
SCI063	del_chr_16q_CYLD	0	0.19	0.2631578947368421	0	chr_16q_CYLD	9e-4	no
SCI063	del_chr_17p_TP53	0	0.19	0.2631578947368421	0	chr_17p_TP53	0.0014	no
SCI063	del_chr_17q	0.015	0.19	0.2631578947368421	0	chr_17q	7e-4	no
SCI063	del_chr_18p	0	0.19	0.2631578947368421	0	chr_18p	8e-4	no
SCI063	del_chr_18q	0	0.19	0.2631578947368421	0	chr_18q	9e-4	no
SCI063	del_chr_19p	0	0.19	0.2631578947368421	0	chr_19p	8e-4	no
SCI063	del_chr_19q	0	0.19	0.2631578947368421	0	chr_19q	8e-4	no
SCI063	del_chr_20p	0.028	0.19	0.2631578947368421	0	chr_20p	0.0011	no
SCI063	del_chr_20q	0	0.19	0.2631578947368421	0	chr_20q	0.0011	no
SCI063	del_chr_21q	0.043	0.19	0.2631578947368421	0	chr_21q	0.001	no
SCI063	del_chr_22q	0	0.19	0.2631578947368421	0	chr_22q	0.0016	no
SCI063	HyperDiploidy	1	0.19	0.2631578947368421	1	NA	0.0011	NA
SCI064	amp_chr_1p_NOTCH2	0	0.62	0.08064516129032259	0	chr_1p_NOTCH2	5e-4	no
SCI064	amp_chr_1q_CKS1B	0.961	0.62	0.08064516129032259	1	chr_1q_CKS1B	7e-4	no
SCI064	amp_chr_2p	0	0.62	0.08064516129032259	0	chr_2p	8e-4	no
SCI064	amp_chr_2q	0	0.62	0.08064516129032259	0	chr_2q	6e-4	no
SCI064	amp_chr_3p	0	0.62	0.08064516129032259	0	chr_3p	4e-4	yes
SCI064	amp_chr_3q	0	0.62	0.08064516129032259	0	chr_3q	5e-4	yes
SCI064	amp_chr_4p	0	0.62	0.08064516129032259	0	chr_4p	5e-4	no
SCI064	amp_chr_4q	0	0.62	0.08064516129032259	0	chr_4q	4e-4	no
SCI064	amp_chr_5p	0	0.62	0.08064516129032259	0	chr_5p	8e-4	yes
SCI064	amp_chr_5q	0	0.62	0.08064516129032259	0	chr_5q	5e-4	yes
SCI064	amp_chr_6p	0.002	0.62	0.08064516129032259	0	chr_6p	4e-4	no
SCI064	amp_chr_6q	0.003	0.62	0.08064516129032259	0	chr_6q	4e-4	no
SCI064	amp_chr_7p	0	0.62	0.08064516129032259	0	chr_7p	5e-4	yes
SCI064	amp_chr_7q	0	0.62	0.08064516129032259	0	chr_7q	5e-4	yes
SCI064	amp_chr_8p	0.004	0.62	0.08064516129032259	0	chr_8p	5e-4	no
SCI064	amp_chr_8q_MYC	0.016	0.62	0.08064516129032259	0	chr_8q_MYC	4e-4	no
SCI064	amp_chr_8q_MYC_enhancer	0.016	0.62	0.08064516129032259	0	chr_8q_MYC_enhancer	4e-4	no
SCI064	amp_chr_9p	0.848	0.62	0.08064516129032259	1	chr_9p	0.0014	yes
SCI064	amp_chr_9q	0.885	0.62	0.08064516129032259	1	chr_9q	0.0019	yes
SCI064	amp_chr_10p	0	0.62	0.08064516129032259	0	chr_10p	4e-4	no
SCI064	amp_chr_10q	0	0.62	0.08064516129032259	0	chr_10q	4e-4	no
SCI064	amp_chr_11p	0	0.62	0.08064516129032259	0	chr_11p	4e-4	yes
SCI064	amp_chr_11q_CCND1	0	0.62	0.08064516129032259	0	chr_11q_CCND1	4e-4	yes
SCI064	amp_chr_12p	0	0.62	0.08064516129032259	0	chr_12p	5e-4	no
SCI064	amp_chr_12q	0	0.62	0.08064516129032259	0	chr_12q	5e-4	no
SCI064	amp_chr_13q	0	0.62	0.08064516129032259	0	chr_13q	6e-4	no
SCI064	amp_chr_14q	0	0.62	0.08064516129032259	0	chr_14q	0.0011	no
SCI064	amp_chr_15q	0	0.62	0.08064516129032259	0	chr_15q	6e-4	yes
SCI064	amp_chr_16p	0	0.62	0.08064516129032259	0	chr_16p	0.001	no
SCI064	amp_chr_16q	0	0.62	0.08064516129032259	0	chr_16q	0.001	no
SCI064	amp_chr_17p	0	0.62	0.08064516129032259	0	chr_17p	0.001	no
SCI064	amp_chr_17q	0	0.62	0.08064516129032259	0	chr_17q	0.001	no
SCI064	amp_chr_18p	0.008	0.62	0.08064516129032259	0	chr_18p	8e-4	no
SCI064	amp_chr_18q	0.001	0.62	0.08064516129032259	0	chr_18q	6e-4	no
SCI064	amp_chr_19p	0.009	0.62	0.08064516129032259	0	chr_19p	0.0013	yes
SCI064	amp_chr_19q	0.008	0.62	0.08064516129032259	0	chr_19q	9e-4	yes
SCI064	amp_chr_20p	0	0.62	0.08064516129032259	0	chr_20p	6e-4	no
SCI064	amp_chr_20q	0	0.62	0.08064516129032259	0	chr_20q	6e-4	no
SCI064	amp_chr_21q	0.006	0.62	0.08064516129032259	0	chr_21q	0.0011	yes
SCI064	amp_chr_22q	0	0.62	0.08064516129032259	0	chr_22q	0.0017	no
SCI064	del_chr_1p_CDKN2C	0.014	0.62	0.08064516129032259	0	chr_1p_CDKN2C	5e-4	no
SCI064	del_chr_1p_EVI5	0.014	0.62	0.08064516129032259	0	chr_1p_EVI5	5e-4	no
SCI064	del_chr_1p_TENT5C	0.014	0.62	0.08064516129032259	0	chr_1p_TENT5C	5e-4	no
SCI064	del_chr_1q	0	0.62	0.08064516129032259	0	chr_1q	7e-4	no
SCI064	del_chr_2p	0.013	0.62	0.08064516129032259	0	chr_2p	8e-4	no
SCI064	del_chr_2q	0.009	0.62	0.08064516129032259	0	chr_2q	6e-4	no
SCI064	del_chr_3p	0.022	0.62	0.08064516129032259	0	chr_3p	4e-4	no
SCI064	del_chr_3q	0.02	0.62	0.08064516129032259	0	chr_3q	5e-4	no
SCI064	del_chr_4p	0.027	0.62	0.08064516129032259	0	chr_4p	5e-4	no
SCI064	del_chr_4q	0.03	0.62	0.08064516129032259	0	chr_4q	4e-4	no
SCI064	del_chr_5p	0.032	0.62	0.08064516129032259	0	chr_5p	8e-4	no
SCI064	del_chr_5q	0.01	0.62	0.08064516129032259	0	chr_5q	5e-4	no
SCI064	del_chr_6p	0	0.62	0.08064516129032259	0	chr_6p	4e-4	no
SCI064	del_chr_6q	0	0.62	0.08064516129032259	0	chr_6q	4e-4	no
SCI064	del_chr_7p	0.002	0.62	0.08064516129032259	0	chr_7p	5e-4	no
SCI064	del_chr_7q	0.002	0.62	0.08064516129032259	0	chr_7q	5e-4	no
SCI064	del_chr_8p	0	0.62	0.08064516129032259	0	chr_8p	5e-4	no
SCI064	del_chr_8q	0	0.62	0.08064516129032259	0	chr_8q	5e-4	no
SCI064	del_chr_9p	0	0.62	0.08064516129032259	0	chr_9p	0.0014	no
SCI064	del_chr_9q	0	0.62	0.08064516129032259	0	chr_9q	0.0019	no
SCI064	del_chr_10p	0.006	0.62	0.08064516129032259	0	chr_10p	4e-4	no
SCI064	del_chr_10q_NFKB2	0	0.62	0.08064516129032259	0	chr_10q_NFKB2	4e-4	no
SCI064	del_chr_11p	0.042	0.62	0.08064516129032259	0	chr_11p	4e-4	no
SCI064	del_chr_11q_BIRC2	0.029	0.62	0.08064516129032259	0	chr_11q_BIRC2	4e-4	no
SCI064	del_chr_12p	0.01	0.62	0.08064516129032259	0	chr_12p	5e-4	no
SCI064	del_chr_12q	0.012	0.62	0.08064516129032259	0	chr_12q	5e-4	no
SCI064	del_chr_13q_RB1	0.014	0.62	0.08064516129032259	0	chr_13q_RB1	6e-4	no
SCI064	del_chr_14q_MAX	0.987	0.62	0.08064516129032259	1	chr_14q_MAX	6e-4	no
SCI064	del_chr_14q_TRAF3	0.976	0.62	0.08064516129032259	1	chr_14q_TRAF3	0.0014	no
SCI064	del_chr_15q	0.021	0.62	0.08064516129032259	0	chr_15q	6e-4	no
SCI064	del_chr_16p	0.018	0.62	0.08064516129032259	0	chr_16p	0.001	no
SCI064	del_chr_16q_CYLD	0.158	0.62	0.08064516129032259	1	chr_16q_CYLD	0.001	no
SCI064	del_chr_17p_TP53	0.007	0.62	0.08064516129032259	0	chr_17p_TP53	9e-4	no
SCI064	del_chr_17q	0.017	0.62	0.08064516129032259	0	chr_17q	0.001	no
SCI064	del_chr_18p	0	0.62	0.08064516129032259	0	chr_18p	8e-4	no
SCI064	del_chr_18q	0	0.62	0.08064516129032259	0	chr_18q	6e-4	no
SCI064	del_chr_19p	0	0.62	0.08064516129032259	0	chr_19p	0.0013	no
SCI064	del_chr_19q	0	0.62	0.08064516129032259	0	chr_19q	9e-4	no
SCI064	del_chr_20p	0.024	0.62	0.08064516129032259	0	chr_20p	6e-4	no
SCI064	del_chr_20q	0.024	0.62	0.08064516129032259	0	chr_20q	6e-4	no
SCI064	del_chr_21q	0	0.62	0.08064516129032259	0	chr_21q	0.0011	no
SCI064	del_chr_22q	0.023	0.62	0.08064516129032259	0	chr_22q	0.0017	no
SCI064	HyperDiploidy	0	0.62	0.08064516129032259	0	NA	0.0011	NA
SCI065	amp_chr_1p_NOTCH2	0	0.85	0.05882352941176471	0	chr_1p_NOTCH2	6e-4	no
SCI065	amp_chr_1q_CKS1B	0.008	0.85	0.05882352941176471	0	chr_1q_CKS1B	6e-4	no
SCI065	amp_chr_2p	0.013	0.85	0.05882352941176471	0	chr_2p	7e-4	no
SCI065	amp_chr_2q	0.013	0.85	0.05882352941176471	0	chr_2q	6e-4	no
SCI065	amp_chr_3p	0	0.85	0.05882352941176471	0	chr_3p	9e-4	yes
SCI065	amp_chr_3q	0	0.85	0.05882352941176471	0	chr_3q	6e-4	yes
SCI065	amp_chr_4p	0.011	0.85	0.05882352941176471	0	chr_4p	5e-4	no
SCI065	amp_chr_4q	0.011	0.85	0.05882352941176471	0	chr_4q	5e-4	no
SCI065	amp_chr_5p	0.005	0.85	0.05882352941176471	0	chr_5p	7e-4	yes
SCI065	amp_chr_5q	0.003	0.85	0.05882352941176471	0	chr_5q	5e-4	yes
SCI065	amp_chr_6p	0.015	0.85	0.05882352941176471	0	chr_6p	5e-4	no
SCI065	amp_chr_6q	0.014	0.85	0.05882352941176471	0	chr_6q	6e-4	no
SCI065	amp_chr_7p	0.003	0.85	0.05882352941176471	0	chr_7p	5e-4	yes
SCI065	amp_chr_7q	0.003	0.85	0.05882352941176471	0	chr_7q	5e-4	yes
SCI065	amp_chr_8p	0.014	0.85	0.05882352941176471	0	chr_8p	6e-4	no
SCI065	amp_chr_8q_MYC	0.001	0.85	0.05882352941176471	0	chr_8q_MYC	6e-4	no
SCI065	amp_chr_8q_MYC_enhancer	0.001	0.85	0.05882352941176471	0	chr_8q_MYC_enhancer	6e-4	no
SCI065	amp_chr_9p	0	0.85	0.05882352941176471	0	chr_9p	0.0015	yes
SCI065	amp_chr_9q	0.017	0.85	0.05882352941176471	0	chr_9q	0.0015	yes
SCI065	amp_chr_10p	0.025	0.85	0.05882352941176471	0	chr_10p	0.001	no
SCI065	amp_chr_10q	0.021	0.85	0.05882352941176471	0	chr_10q	7e-4	no
SCI065	amp_chr_11p	0	0.85	0.05882352941176471	0	chr_11p	8e-4	yes
SCI065	amp_chr_11q_CCND1	0.977	0.85	0.05882352941176471	1	chr_11q_CCND1	0.002	yes
SCI065	amp_chr_12p	0.003	0.85	0.05882352941176471	0	chr_12p	6e-4	no
SCI065	amp_chr_12q	0.003	0.85	0.05882352941176471	0	chr_12q	6e-4	no
SCI065	amp_chr_13q	0.005	0.85	0.05882352941176471	0	chr_13q	7e-4	no
SCI065	amp_chr_14q	0.01	0.85	0.05882352941176471	0	chr_14q	9e-4	no
SCI065	amp_chr_15q	0.004	0.85	0.05882352941176471	0	chr_15q	0.001	yes
SCI065	amp_chr_16p	0.03	0.85	0.05882352941176471	0	chr_16p	0.0012	no
SCI065	amp_chr_16q	0.031	0.85	0.05882352941176471	0	chr_16q	8e-4	no
SCI065	amp_chr_17p	0.02	0.85	0.05882352941176471	0	chr_17p	7e-4	no
SCI065	amp_chr_17q	0.02	0.85	0.05882352941176471	0	chr_17q	7e-4	no
SCI065	amp_chr_18p	0.008	0.85	0.05882352941176471	0	chr_18p	8e-4	no
SCI065	amp_chr_18q	0.008	0.85	0.05882352941176471	0	chr_18q	8e-4	no
SCI065	amp_chr_19p	0.009	0.85	0.05882352941176471	0	chr_19p	0.0015	yes
SCI065	amp_chr_19q	0.004	0.85	0.05882352941176471	0	chr_19q	0.0018	yes
SCI065	amp_chr_20p	0.017	0.85	0.05882352941176471	0	chr_20p	0.0018	no
SCI065	amp_chr_20q	0.02	0.85	0.05882352941176471	0	chr_20q	0.0011	no
SCI065	amp_chr_21q	0.014	0.85	0.05882352941176471	0	chr_21q	0.0012	yes
SCI065	amp_chr_22q	0.017	0.85	0.05882352941176471	0	chr_22q	0.0018	no
SCI065	del_chr_1p_CDKN2C	0.002	0.85	0.05882352941176471	0	chr_1p_CDKN2C	6e-4	no
SCI065	del_chr_1p_EVI5	0.002	0.85	0.05882352941176471	0	chr_1p_EVI5	6e-4	no
